"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,15,0,4,0.2,1,0.397359707119513
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",4,10,5,1,0.8,0.666666666666667,0.406181197229962
"casebase.lambda.min1se",5,8,7,0,1,0.533333333333333,0.471404520791032
"cox",3,9,6,2,0.6,0.6,0.174077655955698
