"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",3,12,3,2,0.6,0.8,0.377964473009227
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",4,10,5,1,0.8,0.666666666666667,0.406181197229962
"casebase.lambda.min1se",4,8,7,1,0.8,0.533333333333333,0.29012942659283
"cox",3,8,7,2,0.6,0.533333333333333,0.115470053837925
