"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",0,14,1,5,0,0.933333333333333,-0.132453235706504
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",1,13,2,4,0.2,0.866666666666667,0.0808452083454443
"casebase.lambda.min1se",3,11,4,2,0.6,0.733333333333333,0.302613766334401
"cox",4,3,12,1,0.8,0.2,0
