"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,14,1,4,0.2,0.933333333333333,0.192450089729875
"casebase.lambda.1se",0,15,0,5,0,1,NA
"casebase.lambda.0.5se",0,15,0,5,0,1,NA
"casebase.lambda.min0.5se",2,12,3,3,0.4,0.8,0.2
"casebase.lambda.min1se",2,9,6,3,0.4,0.6,0
"cox",4,7,8,1,0.8,0.466666666666667,0.235702260395516
