"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",16,950,30,4,0.8,0.969387755102041,0.514185946660903
"cox.lambda.min",14,933,47,6,0.7,0.952040816326531,0.381421442699925
"cens.prop",0.26,0.4825,0.2575,0,0,0,0
