"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",5,976,4,15,0.25,0.995918367346939,0.364553204894145
"cox.lambda.min",14,931,49,6,0.7,0.95,0.374542687278576
"cens.prop",0.28,0.44,0.28,0,0,0,0
