"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",15,937,43,5,0.75,0.956122448979592,0.422930110919534
"cox.lambda.min",14,925,55,6,0.7,0.943877551020408,0.355657468853381
"cens.prop",0.295,0.43,0.275,0,0,0,0
