"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",5,958,22,15,0.25,0.977551020408163,0.196547951060248
"cox.lambda.min",14,927,53,6,0.7,0.945918367346939,0.3616824590582
"cens.prop",0.2775,0.475,0.2475,0,0,0,0
