"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",9,978,2,11,0.45,0.997959183673469,0.601273400727472
"cox.lambda.min",17,916,64,3,0.85,0.93469387755102,0.402650307091951
"cens.prop",0.305,0.4225,0.2725,0,0,0,0
