"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",3,980,0,17,0.15,1,0.38398219617704
"cox.lambda.min",12,927,53,8,0.6,0.945918367346939,0.310022531541741
"cens.prop",0.2925,0.425,0.2825,0,0,0,0
