"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",1,980,0,19,0.05,1,0.221470199008916
"cox.lambda.min",16,914,66,4,0.8,0.93265306122449,0.373850647728118
"cens.prop",0.255,0.4325,0.3125,0,0,0,0
