"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,502,478,0,1,0.512244897959184,0.143429718870912
"cox.lambda.min",12,934,46,8,0.6,0.953061224489796,0.3312545088416
"cens.prop",0.285,0.4425,0.2725,0,0,0,0
