"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",0,980,0,20,0,1,NA
"cox.lambda.min",16,930,50,4,0.8,0.948979591836735,0.422330662827035
"cens.prop",0.2975,0.425,0.2775,0,0,0,0
