"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",13,870,110,7,0.65,0.887755102040816,0.2292240717919
"cox.lambda.min",16,934,46,4,0.8,0.953061224489796,0.437180777262918
"cens.prop",0.32,0.4275,0.2525,0,0,0,0
