"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",18,775,205,2,0.9,0.790816326530612,0.232341980902084
"cox.lambda.min",14,907,73,6,0.7,0.925510204081633,0.310718720188996
"cens.prop",0.295,0.455,0.25,0,0,0,0
