"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",19,743,237,1,0.95,0.758163265306122,0.227172093358971
"cox.lambda.min",15,932,48,5,0.75,0.951020408163265,0.403941642323991
"cens.prop",0.3125,0.435,0.2525,0,0,0,0
