"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",14,922,58,6,0.7,0.940816326530612,0.347073429688061
"cox.lambda.min",13,937,43,7,0.65,0.956122448979592,0.36906970212473
"cens.prop",0.355,0.37,0.275,0,0,0,0
