"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",15,939,41,5,0.75,0.958163265306123,0.431202648610374
"cox.lambda.min",16,924,56,4,0.8,0.942857142857143,0.402339899383612
"cens.prop",0.335,0.415,0.25,0,0,0,0
