"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",18,623,357,2,0.9,0.635714285714286,0.154919333848297
"cox.lambda.min",18,926,54,2,0.9,0.944897959183673,0.457606369079163
"cens.prop",0.2975,0.4625,0.24,0,0,0,0
