"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,701,279,3,0.85,0.71530612244898,0.173372231708465
"cox.lambda.min",17,937,43,3,0.85,0.956122448979592,0.475214298316107
"cens.prop",0.3225,0.425,0.2525,0,0,0,0
