"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",7,979,1,13,0.35,0.998979591836735,0.548437618688902
"cox.lambda.min",12,936,44,8,0.6,0.955102040816327,0.338003228881907
"cens.prop",0.305,0.4575,0.2375,0,0,0,0
