"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",12,958,22,8,0.6,0.977551020408163,0.446159730802471
"cox.lambda.min",13,933,47,7,0.65,0.952040816326531,0.35490688102089
"cens.prop",0.315,0.425,0.26,0,0,0,0
