"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,767,213,0,1,0.78265306122449,0.259192052881218
"cox.lambda.min",16,940,40,4,0.8,0.959183673469388,0.462269121853197
"cens.prop",0.265,0.4425,0.2925,0,0,0,0
