"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",10,836,144,10,0.5,0.853061224489796,0.136940691587323
"cox.lambda.min",18,938,42,2,0.9,0.957142857142857,0.505291152639911
"cens.prop",0.3175,0.415,0.2675,0,0,0,0
