"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",4,975,5,16,0.2,0.994897959183674,0.28891975989536
"cox.lambda.min",13,934,46,7,0.65,0.953061224489796,0.358317998318393
"cens.prop",0.295,0.4125,0.2925,0,0,0,0
