"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,825,155,0,1,0.841836734693878,0.310177227623891
"cox.lambda.min",17,922,58,3,0.85,0.940816326530612,0.420341398118964
"cens.prop",0.3225,0.3975,0.28,0,0,0,0
