"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",11,942,38,9,0.55,0.961224489795918,0.331551797957027
"cox.lambda.min",18,920,60,2,0.9,0.938775510204082,0.437885955043655
"cens.prop",0.325,0.45,0.225,0,0,0,0
