"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",19,459,521,1,0.95,0.468367346938776,0.117519523250394
"cox.lambda.min",15,931,49,5,0.75,0.95,0.400403775907126
"cens.prop",0.2925,0.45,0.2575,0,0,0,0
