"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",13,678,302,7,0.65,0.691836734693878,0.103025849545909
"cox.lambda.min",14,928,52,6,0.7,0.946938775510204,0.36479242538466
"cens.prop",0.2725,0.4075,0.32,0,0,0,0
