"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",4,978,2,16,0.2,0.997959183673469,0.358868114190257
"cox.lambda.min",18,936,44,2,0.9,0.955102040816327,0.49641936496792
"cens.prop",0.29,0.435,0.275,0,0,0,0
