"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",8,978,2,12,0.4,0.997959183673469,0.559949639930132
"cox.lambda.min",15,930,50,5,0.75,0.948979591836735,0.396944736646902
"cens.prop",0.29,0.4275,0.2825,0,0,0,0
