"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",14,750,230,6,0.7,0.76530612244898,0.151673948118788
"cox.lambda.min",14,938,42,6,0.7,0.957142857142857,0.400136175367552
"cens.prop",0.2975,0.4175,0.285,0,0,0,0
