"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",19,576,404,1,0.95,0.587755102040816,0.152389303790995
"cox.lambda.min",14,930,50,6,0.7,0.948979591836735,0.371219827225848
"cens.prop",0.2825,0.4425,0.275,0,0,0,0
