"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",16,749,231,4,0.8,0.764285714285714,0.183181295684419
"cox.lambda.min",18,942,38,2,0.9,0.961224489795918,0.524402068338842
"cens.prop",0.3225,0.385,0.2925,0,0,0,0
