"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",15,929,51,5,0.75,0.947959183673469,0.393561544105848
"cox.lambda.min",17,921,59,3,0.85,0.939795918367347,0.417253644699091
"cens.prop",0.3,0.46,0.24,0,0,0,0
