"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",9,976,4,11,0.45,0.995918367346939,0.551128848462437
"cox.lambda.min",18,921,59,2,0.9,0.939795918367347,0.441017255335214
"cens.prop",0.285,0.435,0.28,0,0,0,0
