"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",7,972,8,13,0.35,0.991836734693878,0.393715961970798
"cox.lambda.min",16,922,58,4,0.8,0.940816326530612,0.396202514515842
"cens.prop",0.3075,0.4425,0.25,0,0,0,0
