"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",16,879,101,4,0.8,0.896938775510204,0.303563380845789
"cox.lambda.min",15,908,72,5,0.75,0.926530612244898,0.336062824608979
"cens.prop",0.285,0.455,0.26,0,0,0,0
