"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",4,980,0,16,0.2,1,0.443606975367135
"cox.lambda.min",16,923,57,4,0.8,0.941836734693878,0.399240943918193
"cens.prop",0.2975,0.4275,0.275,0,0,0,0
