"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",19,354,626,1,0.95,0.361224489795918,0.0910558316865881
"cox.lambda.min",12,926,54,8,0.6,0.944897959183673,0.307254187942285
"cens.prop",0.2925,0.4125,0.295,0,0,0,0
