"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",16,865,115,4,0.8,0.88265306122449,0.283258233039695
"cox.lambda.min",14,931,49,6,0.7,0.95,0.374542687278576
"cens.prop",0.32,0.4075,0.2725,0,0,0,0
