"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",13,929,51,7,0.65,0.947959183673469,0.342035878544571
"cox.lambda.min",17,912,68,3,0.85,0.930612244897959,0.39187123468059
"cens.prop",0.305,0.4225,0.2725,0,0,0,0
