"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",2,980,0,18,0.1,1,0.313363036725092
"cox.lambda.min",16,913,67,4,0.8,0.931632653061224,0.371276448934295
"cens.prop",0.2825,0.4175,0.3,0,0,0,0
