"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",10,970,10,10,0.5,0.989795918367347,0.489795918367347
"cox.lambda.min",17,924,56,3,0.85,0.942857142857143,0.426699055604451
"cens.prop",0.325,0.395,0.28,0,0,0,0
