"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",16,937,43,4,0.8,0.956122448979592,0.449261652713924
"cox.lambda.min",17,921,59,3,0.85,0.939795918367347,0.417253644699091
"cens.prop",0.29,0.4475,0.2625,0,0,0,0
