"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",15,743,237,5,0.75,0.758163265306122,0.163862747872468
"cox.lambda.min",16,923,57,4,0.8,0.941836734693878,0.399240943918193
"cens.prop",0.3175,0.41,0.2725,0,0,0,0
