"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",7,980,0,13,0.35,1,0.587722660341039
"cox.lambda.min",15,915,65,5,0.75,0.933673469387755,0.352807537942075
"cens.prop",0.3225,0.4,0.2775,0,0,0,0
