"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",4,979,1,16,0.2,0.998979591836735,0.394948099933216
"cox.lambda.min",16,933,47,4,0.8,0.952040816326531,0.433340597369405
"cens.prop",0.3225,0.43,0.2475,0,0,0,0
