"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",16,489,491,4,0.8,0.498979591836735,0.0837224909204707
"cox.lambda.min",14,940,40,6,0.7,0.959183673469388,0.408311892962413
"cens.prop",0.34,0.4225,0.2375,0,0,0,0
