"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",11,967,13,9,0.55,0.986734693877551,0.490972507956037
"cox.lambda.min",15,915,65,5,0.75,0.933673469387755,0.352807537942075
"cens.prop",0.32,0.4225,0.2575,0,0,0,0
