"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,733,247,3,0.85,0.747959183673469,0.189914754046164
"cox.lambda.min",16,931,49,4,0.8,0.95,0.425918805015289
"cens.prop",0.32,0.415,0.265,0,0,0,0
