"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",14,929,51,6,0.7,0.947959183673469,0.367970668278515
"cox.lambda.min",17,931,49,3,0.85,0.95,0.451099781548223
"cens.prop",0.335,0.39,0.275,0,0,0,0
