"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",12,962,18,8,0.6,0.981632653061224,0.47734273943359
"cox.lambda.min",16,919,61,4,0.8,0.937755102040816,0.387430711552078
"cens.prop",0.3125,0.42,0.2675,0,0,0,0
