"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",10,962,18,10,0.5,0.981632653061224,0.408725572188049
"cox.lambda.min",17,906,74,3,0.85,0.924489795918367,0.376999781161847
"cens.prop",0.32,0.435,0.245,0,0,0,0
