TP,TN,FP,FN,Sensitivity,Specificity,MCC,Coefficient_Bias
10,8,2,0,1,0.8,0.816496580927726,3.5912244189483573
10,8,2,0,1,0.8,0.816496580927726,3.636395184232564
4,9,1,6,0.4,0.9,0.34641016151377546,4.387793538647651
6,9,1,4,0.6,0.9,0.5241424183609591,4.429087291501784
10,6,4,0,1,0.6,0.6546536707079772,3.907440925497895
10,3,7,0,1,0.3,0.420084025208403,3.9632627368754054
4,9,1,6,0.4,0.9,0.34641016151377546,4.387796654354116
6,9,1,4,0.6,0.9,0.5241424183609591,4.4290889779032945
