"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",9,969,11,11,0.45,0.988775510204082,0.438775510204082
"cox.lambda.min",12,913,67,8,0.6,0.931632653061224,0.275928349104182
"cens.prop",0.5075,0.2825,0.21,0,0,0,0
