"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",6,976,4,14,0.3,0.995918367346939,0.416372809178816
"cox.lambda.min",11,935,45,9,0.55,0.954081632653061,0.306936755639085
"cens.prop",0.51,0.265,0.225,0,0,0,0
