"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,3,977,0,1,0.00306122448979592,0.00783637135055184
"cox.lambda.min",13,936,44,7,0.65,0.955102040816327,0.365395655327252
"cens.prop",0.525,0.2975,0.1775,0,0,0,0
