"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",17,938,42,3,0.85,0.957142857142857,0.479576204179101
"cox.lambda.min",14,936,44,6,0.7,0.955102040816327,0.392371576893556
"cens.prop",0.4775,0.3375,0.185,0,0,0,0
