"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",5,980,0,15,0.25,1,0.496216843505835
"cox.lambda.min",13,947,33,7,0.65,0.966326530612245,0.411894312709795
"cens.prop",0.4825,0.2975,0.22,0,0,0,0
