"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",20,542,438,0,1,0.553061224489796,0.155406387173201
"cox.lambda.min",15,932,48,5,0.75,0.951020408163265,0.403941642323991
"cens.prop",0.5025,0.3225,0.175,0,0,0,0
