"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",4,979,1,16,0.2,0.998979591836735,0.394948099933216
"cox.lambda.min",13,935,45,7,0.65,0.954081632653061,0.361813042867578
"cens.prop",0.4725,0.3175,0.21,0,0,0,0
