"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",6,980,0,14,0.3,1,0.543851678205854
"cox.lambda.min",17,936,44,3,0.85,0.955102040816327,0.470956992629485
"cens.prop",0.4575,0.335,0.2075,0,0,0,0
