"","TP","TN","FP","FN","Sensitivity","Specificity","MCC"
"casebase.lambda.min",2,980,0,18,0.1,1,0.313363036725092
"cox.lambda.min",15,922,58,5,0.75,0.940816326530612,0.371782832231935
"cens.prop",0.475,0.335,0.19,0,0,0,0
